,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2019-08-01,270466.058855246,530248.6874202606,239498.39801854524,339901.370500921,344550.5723063878,210252.78581575304,164775.16436146924,416833.5726295821,267478.111228784,391608.0583639767,389028.33959328587,189684.14834771198,574863.0665142011,297668.1269125674,607954.3175747542,278230.910037572,333607.94681768864,200439.89620594404,263780.7967588306,247659.9607300528,179219.67219519694,312360.74010459805,184233.85432341634,188396.1594092449,202630.051697933,258321.9413007798,196908.37977291385,352091.86129909806,193529.23749457332,288294.60866392613,309858.65518596617,230064.55998500573,156403.95633725228,200639.12168717393,147042.96525333123,136437.5513543771,153341.05611086046,116847.95560104564,272378.19201356854,219695.30004551166,252871.46544515496,139747.05614077018,162342.2610074163,147587.19443586105,266202.36411301745,248537.59921920733,134768.14801573777,203770.08708407803,174329.04252455526,155481.63428100004,149462.6859871586
2019-09-01,271172.14145751693,532819.4522934118,240201.25898192477,340542.5150994659,344768.83973740175,210911.8514685439,164804.43250752985,416759.6447389019,268887.7729255013,392819.7921723882,389844.79582745227,189425.02362810573,575139.3785063688,297973.55014649226,607761.290484952,279305.9959514509,335057.1795673697,201175.75173172168,265023.9798895449,247926.75726438823,179361.62500957388,312810.7747346027,184879.6412544501,188950.86278760803,203395.37101442026,259088.71867334098,197921.06358456728,352597.6624055608,194086.69729234106,288884.4341862359,310936.53015723993,231101.11062219192,156997.00111302958,201293.94102618084,147074.59279598828,136409.50384510634,153976.12328751886,116709.89960782306,274452.9974792996,219955.5279158321,252944.48258461335,140084.22686807357,162472.99389432257,148073.89771739862,266016.58708677307,249735.88217980994,135047.0811789723,204284.9534046294,174944.9273023186,155744.61518720636,149859.76342357494
2019-10-01,272097.69556756364,535849.832144678,241132.67515078373,341265.4369567311,345401.0620037093,211794.13617405915,165269.18070060704,417368.53577157116,270562.829152222,394624.27593197447,391069.3654756657,189494.7011244112,575662.8598581781,298252.45133777504,607626.0806039976,280331.03399272525,336910.2063901994,202118.75860624088,266169.9217572627,248464.02119352118,179491.18688897137,313309.78115474334,185693.40103677017,189667.79390500378,204414.29822649286,260038.03478594407,199114.7214292447,353512.12327160314,194780.5104574553,289730.49830572976,312083.8601501935,232344.01025150294,157764.22060885155,202044.83567064136,147333.83244082826,136603.2867931177,154693.1338143095,116716.08412116671,276885.9318695846,220375.3105762987,253173.77649789499,140661.92815685913,162949.9781680935,148785.20625179948,265814.79583734024,251038.36311877225,135550.63144099707,205194.65454147162,175775.68672252249,156434.0473037821,150402.55872022352
2019-11-01,273326.26642585674,539149.3053444261,242406.63663364868,342709.2200016175,346651.4906236404,212838.79523688983,166068.1013740972,418764.18038607977,272519.6268687362,397055.43975168496,392763.59065394127,189814.86389981527,576809.7738305277,298736.7346959687,608644.1160368401,281631.83396495396,339268.1679621861,203277.00693400603,267352.87291853287,249423.95094104044,179997.69932842228,314169.65761335776,186729.27110107013,190650.00595374953,205705.2316983031,261392.54434569148,200545.7801833067,355060.54447933595,195835.07863722136,291237.9087082423,313595.1550168846,233749.0034001706,158810.01396123503,202970.08841738311,147778.0681827372,136924.26783200784,155586.0431616156,116864.00981773617,279634.00580949406,221034.3715122509,253692.44629234076,141459.39802723064,163695.94323875432,149704.31463091847,265975.41187536414,252396.97971464286,136420.59983167937,206318.94496808507,176731.59875495057,157213.01314467457,151207.59185614792
2019-12-01,274835.28764953476,542568.8259558267,243976.6886839962,344545.582713925,348297.6143833837,213976.28707777345,166886.87989782216,420388.7605711737,274564.88142426155,400144.28550872713,394774.7765366921,190505.08147297413,578309.5411723006,299540.9298189936,610206.3116058209,283037.402524422,342055.25939107564,204704.79762393935,268715.0432694604,250729.33033543747,180987.80484295517,315357.75869048334,187852.68426343056,191818.1701799064,207126.8508742929,263061.79557010095,202097.25929660886,357141.0176002122,197241.59412833172,292883.56485649623,315076.9907610621,235153.68278528342,160153.78364076224,204025.8928784282,148490.03323177574,137453.42793299342,156623.29606736006,117101.79395501902,282730.48430822045,221869.26229648563,254533.05887720754,142402.19873542667,164675.3443142883,150750.31081237306,266741.55495466647,254120.3885377438,137662.60188374764,207605.09702184738,177776.54312346992,157993.87770614898,152092.16853931398
2020-01-01,276472.34872184513,545361.7393120655,245878.8698940063,346809.2560813056,350403.74748076656,215131.11862832893,167785.88385355764,422472.9551156752,277038.5376673914,403554.30701519205,397030.44727633457,191477.5257981219,580928.6152981214,301061.3421598139,612535.0111062952,284648.07940541214,344997.2773254132,206252.44008025524,270523.2610188008,252290.60302804408,182379.38930126317,316864.9080933716,188961.88076808877,193066.5573297995,208453.5895067332,264531.6274426091,203828.9711866478,359892.65113396314,198705.03903906618,295200.84136664827,316339.9602784062,236639.38358716678,161404.33447328192,205167.94147836612,148942.16831646897,137609.0922622224,157778.74244129224,117162.13462241254,285902.86391923187,222211.1054951674,255667.8929629789,143367.9255716716,165654.7278303204,151748.09565272892,267894.4575082465,255339.72861061626,139118.1308032041,208572.60848162937,178747.4919551077,158287.77825039954,153081.24059559367
2020-02-01,278057.2228349206,547607.804193732,247670.9744720535,348535.0186543522,352428.7483787507,216248.34979837303,168932.1932325234,424836.3311271492,279744.41458083387,407287.58681780845,399543.2707407002,192610.460247628,584525.9582795477,302748.164697492,614973.4978744054,286314.92703511013,348141.35163685604,207794.35998171862,272597.5392562345,254027.49898663315,183655.25958097287,318556.18200146296,190124.39597905683,194099.31262750644,209749.6851111653,265673.42996969534,205402.15354559387,362692.47763644735,199879.91167827058,297584.91654799395,317144.68742174073,238213.9955230479,162447.14483779413,206249.6838063815,149505.9736504258,137891.40537802488,158920.61628802388,117633.47733690112,289230.97512154,222440.6255993294,256883.92846974256,144189.09767432613,166735.82524111308,152857.0450436603,269209.7491628735,256278.52516234652,140351.07156579054,209394.18224661096,179677.28216313015,158577.44467605642,154084.80472172544
2020-03-01,279536.8447363105,549771.7822093107,249245.47923962073,350123.4209500405,354971.48353038094,217337.94420963104,170327.48238423545,427793.03113091766,282814.71901560243,411460.84231247596,402435.46724220744,193718.4432298134,589328.6357670486,304622.69246647373,617340.7096309544,288397.3126676466,351473.00562574784,209255.70422728345,275265.74210424017,255927.13348751728,184631.2921630051,320327.35368637484,191371.93314757547,195193.0935244057,211197.45216566368,266633.0914468174,206930.081831208,365636.59130826266,201078.61634106096,300239.57272135257,317598.37257225096,240328.53473540777,163516.59444865843,207474.86691901195,150295.03389099683,138552.94804810383,160161.54829738152,118454.67425636014,292878.06670572475,222699.20755241966,258570.91670268972,145068.61774816085,167948.24919361892,154135.31975828003,270609.04640164756,257160.75080469088,141239.726874389,210385.50069990498,180604.68315936325,158917.4446961912,155172.36593723283
2020-04-01,280777.461387736,551769.9797027003,250203.18494850225,351442.738872956,357430.0588265523,218123.4351284743,171640.09840684067,430374.2234711144,285591.33473160554,415621.08077358705,405188.25913019874,194517.5042567395,594059.5584707161,305938.1330798519,619213.0768240654,290393.8734786512,354597.44120847323,210414.09896869247,277705.8565506322,257624.22737184135,185409.41629495766,321904.43187541835,192739.96379035967,196195.90924780266,212591.14562995176,267627.37530311366,208218.0827544958,367930.48870376433,202320.55847809705,302488.39473048964,317656.0391413886,242521.76293007436,164629.1359031813,208744.17924464363,151434.73828365747,139469.07409002492,161355.25942814528,119519.48911391798,296508.30891750136,223382.20354314792,260200.15595134642,145830.42592955058,169040.53007761238,155378.73530036095,271669.8460955335,258416.38214972452,141719.20666775294,211571.98661085064,181498.29366751257,159455.41113687822,156158.81449243388
2020-05-01,281437.7727088041,552022.3517362314,250467.30405772096,352590.5789031095,359251.6830235009,218403.91217066286,172277.98637202274,431919.0316638508,287520.0529566095,418264.2888316089,406501.8521216158,194621.01645265493,596762.0558202383,306276.8459553235,619482.4441931412,292003.9756278543,356465.79374604236,210981.0740602784,279220.48648942873,258503.05043181466,185663.9397206014,322587.6693727204,193569.85663688908,197061.28848391364,213512.4034184007,268487.4655677953,209133.20367297088,368936.8177161131,203451.61338621262,303485.4650629716,316857.9050569145,244374.42418822707,165570.41692977966,209764.8956105872,152384.52476196951,140198.40451579203,162219.7870148738,120255.87878229267,299413.2977141162,223835.49305693715,261113.25007264447,146572.36867697095,169767.22686549553,156093.22880941638,271819.18347206205,259525.41415125583,141855.00629593057,212622.0654127586,182154.6712203178,160006.89567805958,156790.19108974372
2020-06-01,281858.79909760115,550826.7656671182,250599.74175662757,353211.092418318,359949.71010876336,218571.7888232275,172497.28938419026,432614.1635779562,288844.3529314785,419668.6962298684,406695.36064796796,194323.41468674538,597244.2563576144,306061.1273271481,618638.2621448397,293208.4117017702,357489.0264130781,211346.87094828158,279831.5762320422,258713.35609462697,185568.24092254313,322709.96004942275,193912.9736600224,197814.37457144624,214190.41630152016,269092.6415202936,209828.61153065437,368999.1916100497,204565.22874766376,303582.71937997645,315738.5456705315,245922.68860335954,166369.79148886734,210451.93318407983,153150.3383708548,140462.79971939497,162736.21062645785,120558.46235425759,301522.42157655413,224113.23270590886,261268.6589190483,147240.19342097317,170165.30733820502,156534.42585477044,271645.80237082194,260383.86549292333,142006.18961467993,213351.34074149045,182736.18072091238,160479.34755505956,157231.6250320767
2020-07-01,282630.6045945081,550672.480880505,251165.4283625422,353386.83723723516,359998.54363259027,219228.03498568633,172739.40403698068,433414.4148729495,290399.6056609765,420864.43964785896,406856.16989815346,194045.73057062036,597442.3407119146,306108.0283210837,618229.692346535,294592.2960257583,358727.895943909,212069.93585859283,280684.31944910204,258735.79969609037,185407.0216730412,323109.6362632519,194211.45480520933,198812.41795116314,215205.92768492224,269998.73582555936,210588.60801771586,369219.7119506563,206050.47435033138,303681.625038007,315162.3555023354,247764.88732811844,167220.26555734736,211123.72977910234,154074.86538464308,141209.2586715267,163227.81400620937,120822.43198814408,303718.9784856488,224414.1183380646,261322.60316852233,148177.41645892189,170904.60340393623,157329.95543710515,272073.9366882854,261303.23566962127,142436.49977742758,214320.2707006214,183632.52230126123,161160.81318174282,157871.71922144547
2020-08-01,284498.1029923705,553887.7324613273,252724.7659672026,353789.80080409086,360963.0707942412,220653.59240957873,173686.97626995822,435869.5359119201,293109.00262886466,424001.25832849724,408586.226946567,194533.89538133936,599550.4900240408,307294.0727447807,620259.5865401869,297172.91063792555,361644.8078751525,213731.4503476514,282842.4519376374,259532.50282173124,186078.04539213204,324635.45176165947,195210.22575718944,200362.22152288127,217141.7857030097,272058.10160519014,212000.12303471597,371203.30275520467,208160.35675372198,305229.42707480845,316043.954965847,250759.56250271425,168494.65411970895,212567.13721831536,155435.70140485605,142502.28542272814,164096.56056523454,121538.83687149548,307067.7504077881,225173.44903662975,262530.59272402845,149584.19251657536,172308.3245309775,158667.48864262446,273696.66554039594,262789.2441310142,143500.4599428399,215769.64281497,185160.80742517827,162100.6081491628,159190.81088111518
2020-09-01,287575.3087495841,561025.7121158001,255225.715108898,355820.9588035357,363911.2784426177,222805.58248314777,175708.30417389315,440574.98790890066,297383.6108345396,429645.6213898656,412345.08334395074,196086.77172485137,603878.9996299893,309487.1002822866,625076.101351988,301516.02122596104,366575.1875934005,216388.0604730059,286751.1806583431,261604.8234835254,187837.88257146292,327634.6914777115,197335.11766448934,202679.5187765268,220056.17845586478,275847.5539032216,214385.778874016,375249.0568728699,210971.13509449383,308517.619215543,317947.13894290855,255142.33535529778,170380.70865094662,215198.13998994895,157332.0759270393,144405.22035482514,165688.0023675282,122956.98426325421,312409.98433865985,226803.97582785643,265256.50011119817,151685.84887241723,174686.9629096019,160612.5295811569,276534.1052368221,264972.5846242339,145200.87943430597,218155.6641430714,187424.1394224169,163755.757859148,161286.92415508523
2020-10-01,291394.4656405233,570191.3716635959,258185.13306821932,359150.23531839997,368479.8054246477,225234.34192166015,178188.64962812793,446836.2721594865,302442.91436885955,436802.1849510814,417363.1743053817,198189.7138062087,608336.1014139036,312300.9976911326,631093.0271285963,307013.8090520017,372919.3095414683,219661.34948360804,291510.7215038266,264629.9436003669,189645.64180084236,331435.9029692249,200004.18729650942,205371.71747296772,223506.27558853093,279871.62165989523,217278.95457090696,380767.031281133,214045.28172494666,313086.1852964096,319942.07148737664,260281.62452140576,172516.12383834043,218473.75196166124,159185.9055355894,145856.35609726582,167778.56653914772,124855.14631418626,319373.45265129907,227988.39902504254,269268.1399767406,154007.57796725564,177381.47187684992,162395.46384504205,280213.2465830201,267344.5843871404,147133.52298755772,220676.9278933639,189839.7782277861,165550.28044799936,163857.1953845592
2020-11-01,295521.1807397513,580864.3008218934,261659.79965558756,363550.1022275553,374103.7527163615,228004.26031793005,181011.95677111112,454120.04398120334,308036.7062693951,444838.09151865466,423089.0235356344,200675.14827068508,613026.9797386209,315889.8408076611,638235.7779250796,313076.8152687862,380165.34583187144,223329.77883738824,297328.0265178265,268164.051884914,190950.10817798684,335760.455653175,203197.7197393533,208281.4163743858,227213.71722926808,283642.0059609741,220436.01891940812,387333.85159505176,217075.12450519853,318532.7827606678,321880.13935171714,265791.3933333387,174782.32821380775,221688.66058926727,160979.48417589228,147032.31255206035,170403.7041706042,127111.26573067723,327965.641032066,228952.7070359895,274128.2544454812,156417.76747400445,180261.83982709458,164176.24764554235,284867.4103515263,270065.32965968497,149387.54655340282,223482.6532323955,192302.17089926417,167287.65937527365,166686.19146433202
2020-12-01,299460.71110288607,591510.1721578025,265113.3189133037,368403.3591315872,380072.951787597,230687.92672051114,183586.04980166876,461409.2583718863,313498.5505188599,452533.24263904826,428694.42253367027,203003.7720062067,616880.5941556772,319918.00203432026,645469.384951246,319040.63181564235,387538.21690001833,226978.99010890175,303617.38421572716,271651.9264994022,191468.9097004328,339937.4616735173,206203.9354982076,211018.73542566507,230887.4809990742,287313.2016347318,223307.79839463413,394144.6002007563,219840.95911647097,324285.5236343001,323522.9176300063,271176.4808555988,176725.3885623749,224439.15218549853,162362.9534819269,147850.8240881684,172959.64284313156,129277.69061051414,337584.3485046634,229226.02795468524,279186.6709201363,158498.4163155236,182725.5081938573,165626.71464945003,290199.27524629026,272568.24253765115,151599.16800775286,225908.2664683845,194477.27177636776,168484.91742169045,169340.47753603218
2021-01-01,303065.0714981594,600350.3515352629,268687.65421517316,372997.5447450382,385635.9876180969,233505.24923122136,186232.53381600048,468001.2379398534,318878.3032941243,460004.3278771451,434088.5170133279,205310.56586975697,619641.8648393828,324030.93187190883,652263.7714216152,324738.8105486565,394935.0464588336,230634.46493924758,310079.0234011532,274856.86508740735,191822.2643618275,343806.2050344595,208971.7257391724,213578.11378032307,234377.05897087944,291203.1272636138,226182.9076997088,400848.70561245055,222544.26590986204,329657.53325917607,324600.19616802275,276173.53532182233,178542.23220648422,226723.5413910499,163707.77589770514,148877.75640974942,175318.11865339146,131392.62837474336,347945.536357722,229646.94037161287,283964.62962529925,160255.33353353673,184854.82800760018,167024.61202494556,295444.75108006323,274964.6561782894,153679.74014347987,228156.76184999905,196647.4707918022,169390.8263040087,171667.93937689989
2021-02-01,306643.7983757945,607913.8795032292,272248.6944002072,377791.65661103505,391289.52923566435,236506.18360674745,189127.78649791764,474521.1885497927,324466.8886635657,468098.2855090122,440201.03523054294,207828.56492573596,621976.8385772615,328391.3458935796,658967.2828369554,330706.72755949345,403009.6129587511,234440.97102281442,316894.2050287115,278113.8297938365,192540.39585539218,348021.7616591156,211673.4522402752,216206.41967787858,237972.9325856887,295534.7657404914,229278.41130918672,407927.45988130354,225694.15944445672,335265.96884581976,325182.225167688,281009.087913353,180424.85791975586,228948.83251900235,165169.00528409288,150161.49436849312,177690.32115064203,133391.14141487706,359461.89165204606,230188.94370795286,288574.2123861029,161881.43412739874,187070.91443538663,168533.58305969948,300615.6372854663,277335.7608671694,155581.60545772922,230611.9487509074,198996.45938187107,170426.91620296353,173857.9480821984
2021-03-01,310278.5307722725,614765.810345268,276053.95713548514,382271.21489001345,396513.05389960547,239903.87872697375,192204.6205274039,481108.7069789882,331004.5500865704,477112.7755186502,447623.19822765427,210396.29931640418,625278.9717141142,333463.17425492476,666071.5599743796,336870.1184318972,411968.7020466084,238431.73720768924,324435.91753110394,281361.4384336196,193442.10570159412,352670.01150820614,214485.71412012292,218924.22315878826,241647.728806812,299259.4242649674,232564.58219010828,415506.8973662588,229076.94701571707,341095.1475092545,325434.9007305559,285661.3041656857,182479.24781201963,231085.35937244236,166923.5005071502,151687.8710222791,180405.4771177989,135446.82526069685,372346.81605997216,230649.61756423043,293063.9037975212,163505.6773181162,189712.35905605348,170442.69048243377,304894.4679714045,280061.9387307472,157431.29803370955,233274.223155048,201662.7922503924,171714.7299285217,176111.4761449199
2021-04-01,314173.66520568065,623735.8982462779,280285.6120352459,386433.26046380884,401851.522124221,243674.53160805465,195365.1932796483,488432.77366080234,338654.21938830364,487363.89063019963,456258.76498800557,212815.62030695626,629678.1828772834,339424.6830435931,674791.9222516919,343802.37676300504,422012.06157595717,242601.89593252985,332991.4123397342,284977.548271013,194369.0436622003,357708.53220089484,217369.7938348401,221774.5390532236,245638.14999128715,302987.16842289077,236141.89108260264,423462.0780892037,232636.8232139711,347509.030115201,326346.05728528206,290763.59659396356,184766.5350792657,233728.73909513777,168871.539962874,153447.3668582769,183329.0603855222,137160.61333371288,386207.1489210085,231539.85673784325,297500.0466960473,165186.91387653668,192858.9831246266,172706.22673347604,309032.76313207415,283051.6418685934,159253.7018701899,236442.35591777472,204640.05037627494,173377.09948757823,178536.3537933908
2021-05-01,318316.95604265964,634477.0334693572,285406.5880632029,390594.0518075868,407091.88598652295,247989.66199656707,198603.0038795702,496074.6797250048,347784.1651794953,497835.3119331055,465597.9451067866,214990.92926642814,635003.8380613449,346584.6293571713,685108.6627790723,351071.8535271554,433166.11246222444,247101.85479855037,342658.02821865195,289058.4331132956,195300.75815202962,362619.30578582967,220266.52453357223,225095.88181253814,250126.4851295175,307923.9733091744,240232.19809639477,431250.4582930033,236164.9094945807,353989.31095426594,328360.55509789224,296596.28333707206,187334.06977711464,237339.2236125437,171056.18694391783,155378.28490543447,186356.66911705234,138630.95449482117,400595.837808755,233087.26165145973,302121.0461420795,166999.54610481733,196184.16732008583,175309.88178749967,313125.61249481747,285854.6329057626,161148.30470952156,240249.0266131775,207821.7251623347,175287.9075289717,181081.67244235124
2021-06-01,322400.981881226,646009.4431359223,291675.9696661888,394490.99215359736,412279.9471447145,252606.59105284815,201956.72291649113,503304.3572820699,357820.96495835605,507658.1441279115,474769.0057705945,217258.15326826563,640064.6599467063,354752.98635233304,696744.8674691697,358239.7188234119,444460.72471102077,251979.23384042006,352364.2767508701,293510.72189787816,196525.02105604167,366963.26598596363,223303.41689856537,228989.58643040538,255187.1439800706,314317.1979302741,245280.25137103104,438310.304081905,239737.9767695455,360070.5285162453,331110.4042081236,303292.9256980689,190267.71083624972,241600.02576199188,173605.87802931934,157508.23331432245,189391.35109720266,140151.6125125403,413604.2035626923,235318.55601625913,306755.1463739792,169065.70679782765,199394.68654947402,177975.88659264427,317656.28201818524,288274.53401169425,163223.45041658272,244518.85007093576,210937.22967631204,177352.654595091,183698.38791737577
2021-07-01,325481.9136767657,656432.6819053687,298096.115967703,397933.87919860653,416910.787540425,256842.2097010518,204479.72915601672,508210.3070053254,367820.03046935005,515638.12507497676,482422.1760486372,219187.75839685896,642481.9129349589,363185.08635354735,706911.4893214907,363655.86733496777,454777.1315422897,256406.02146854796,361092.1263478272,297392.7430576562,197495.03156552426,369997.292736274,225506.42700294475,232917.0965305015,259889.67040573328,321672.1685625869,250354.2136699369,444436.52581044513,242888.91022283118,364425.0108783206,335067.8272585482,309545.70655883563,193176.16911674978,245392.503250404,176228.56848111877,159671.33014226763,192027.64265929078,140885.51874315983,424134.05478514783,237443.3106364484,310172.05482469633,170896.87731422405,201721.64112716986,180247.87561869307,321248.01618111605,290450.94056265155,164992.02572531957,248739.4928620879,213187.6124902375,179197.7816844314,185539.55485136216
2021-08-01,327108.845284671,663644.0536722209,303807.74633645907,400032.8414725638,419998.1920846473,260070.9511000897,205572.89047694436,509873.42962677364,376612.0415818463,520505.14076857624,487694.588077011,220311.94797757256,641580.2764255527,370655.18974275375,713562.6931493543,365812.1530636296,462771.63111621584,259901.46920904602,368118.99918627244,299542.95601150225,197759.34880817178,371426.9620218766,226362.10499853696,236011.5630249886,263359.96205249726,326367.69056724146,254293.86745040942,448826.0938907547,245348.31029945935,366539.349058206,338602.9812481929,313420.28139214596,195447.472302701,247322.59403370612,178487.3769728522,161562.03780425963,193739.5941493525,140758.4340627098,430989.9363273145,238864.51338276398,311586.69448080496,172096.2943035582,202913.0411647154,181766.7830406266,323253.39996302593,292416.2299290315,166365.42751217354,251819.08566272803,214088.22864053436,180349.50085036605,186166.8944431328
2021-09-01,327462.4457510544,668533.9988375353,308435.7846359222,401070.4943983263,421758.938169299,262431.2382049502,205384.68518682625,509285.2921010321,383920.0816601827,523310.12632634275,490977.532624557,220460.6619060357,638435.9560763211,376741.66857225326,718425.8286241511,365234.0975205999,468730.27647819294,262636.82128738315,373420.23086279625,300068.84635442164,197492.2812667077,371528.5509421371,225619.66770042363,238261.48594141018,265637.9243947005,328542.6062178167,256943.24186711374,452028.45530293434,246904.10496824342,366867.19415738457,341806.7663720078,314858.6961291824,196914.0965790983,247681.48687073134,179997.55294407098,162895.0683261822,194509.66692589977,139621.61084682462,435197.50171071436,239394.30575214917,311031.62910461676,172466.40606097053,203167.128010922,182531.5086821502,323575.3688043009,294136.50269129785,167214.92467411127,253687.92690022173,213733.75564795957,180914.97760348686,185725.086411881
2021-10-01,327926.25461970776,672899.4711321549,312992.4948920452,402569.55071896367,423288.9471665826,264879.61974239536,205124.1064568143,508899.2702264108,390412.12590119656,525309.8867394122,494351.4426217436,220618.04805669445,636334.4156069338,382104.0725206136,724499.7826480931,364081.43006002996,473614.0218039728,265834.7149049104,378353.40320652234,300131.9596921426,197760.46287807752,371894.6483080853,225027.37489417524,240564.6207776887,267796.79297322733,328801.01482619724,259507.32313647168,454905.738748026,248251.59423700758,366947.65187813056,343967.8579111791,315168.17129521054,198314.7808244645,247460.8446711212,181410.71909022087,164326.94740457277,195328.85432385304,139277.97355819706,438486.1137597486,239860.47177946978,310446.8373168244,172931.72272415864,203653.26406921865,183187.6199020125,324192.7444495782,296198.6764575799,168549.0450184501,255217.467330575,213409.6866112704,181496.6994052454,185457.2954307477
2021-11-01,329246.040939553,678655.4387141708,318089.96094846184,404823.22945260955,425651.09542386123,268049.6024331057,205454.50002902828,509798.1057910646,396595.17690427933,528346.4181255869,498907.1320999388,221301.4206921477,635284.317808961,387666.4474471735,733030.814465694,364441.00132956845,478367.0239454415,269897.66852438875,383423.9034211079,300925.7302309371,198824.41526497868,372984.41842228634,225133.08521328415,243451.7100779007,270592.9187966589,330127.59369864035,263066.8108374928,458288.7536430705,250022.20082109605,367827.1365197233,345443.70314164023,316476.7010660631,200239.56875014736,247863.33450528778,183124.5997347435,166368.83074290134,196686.09953701458,139807.81543155122,441823.9521841756,240629.31546149604,310668.7933184114,173828.62233057644,204845.64789742287,184220.12625724965,325826.54577121156,298778.4891763677,170267.510121958,257377.60167354127,213836.02114177778,182449.34233295076,185832.45776862247
2021-12-01,331582.6714310889,685751.2432862438,323600.0326975365,407487.1467535186,428625.30908684456,271693.4037270525,206282.81147839068,511848.3993766797,402400.38477942365,532700.7094807817,504432.5505936114,222695.73330058562,634507.9280213219,393133.711656584,742114.5964714036,366374.93461273453,483599.77876828547,274551.8148740774,389004.0912859454,302345.26664443244,200228.83793752943,374958.40797893796,226084.06805940045,246680.54906630408,273731.67659011757,332303.3117360907,267301.4222376616,462075.6589398163,252313.56728792205,369517.6769814237,347141.86655194004,318593.8149854229,202348.77916183337,248918.2630217617,185150.6567097498,168553.37967350235,198414.9434463477,140799.8966003609,445596.90627720737,241977.80318065282,312212.4456505002,175137.4407964144,206638.26802402025,185571.21636957978,328596.4175753409,301630.4248901649,172269.0459871961,260396.28485107713,215025.42834787598,183678.2416049906,186665.51297524208
2022-01-01,335352.52039809077,695647.139443951,330517.08184152615,410625.2254170613,432501.35971279646,276487.3385841547,208375.3727861911,516916.0247677484,408438.66030586866,540643.6281842616,511892.01995942526,225144.90703448062,635415.2087989809,399845.44462948875,756936.3294425203,371562.04181823716,491000.13923900813,280515.8610249329,396133.27449966903,305025.20471362903,201821.53915770174,377874.453805794,228386.52836368847,250735.63887184896,278250.44563854876,336383.78069772257,272551.0437338752,467164.1652494579,255618.43676954784,373411.0507300124,348453.4862951683,322604.69216941233,204685.1742554894,251005.14234116915,187427.034631485,170314.3615198944,201044.36524568938,142760.94936652607,450239.4202430805,244038.51040055408,315829.37647542526,177126.5512119499,209372.20846150734,187815.90266442636,332690.9508973504,304956.88001149707,174756.57533376574,264534.57003394625,217442.03317387393,185522.5404673754,188690.3337151252
2022-02-01,339692.75759989466,708345.7545655351,338562.4775976741,414429.60963912535,437076.4849978557,281849.01407765946,211603.06213601367,524920.9344612457,415306.85424219887,551812.5953085943,521466.96199889824,228533.11268435814,639683.7364920686,407830.8566868491,776569.0879192246,379497.70043529855,500718.29199933144,287141.60362194874,403921.8628691961,308511.7232707565,203358.0423097714,381481.6482510039,231764.22603222216,255378.32208644666,283762.37892680685,341231.2974608648,278517.51928518375,473754.3601625646,259931.5444184537,379330.2796091636,349481.80401501176,328206.0793774168,206984.33921697072,253735.33943160437,189547.75285174104,171190.3414824777,204476.16177153398,144948.73022826863,456226.7988762588,245867.2207239057,320999.481741911,179468.28854007195,212869.6709483176,190470.22375487257,337576.367209563,308083.5231662683,177494.5703716306,269115.8435339268,220873.7924690923,187745.2517253715,191642.72154582423
2022-03-01,344625.5453825524,723658.24265751,348058.6264480427,419507.10865904257,442907.76255670254,287911.79681371356,215675.95459532645,535690.5870607033,423790.422063108,565886.8487442937,533369.9606946335,232607.9876638557,647954.9883833461,417647.0210462517,800805.6207460029,389889.4916726572,512654.99086255144,294065.91731760063,413231.93744089827,312876.7649667608,205161.5966390162,385951.73046972253,235990.6554324124,260650.65491632582,290399.13986461953,346921.3512095475,284528.1218431467,481903.55179717694,265168.66792968655,387088.18462838914,350882.43832717725,335468.99333336717,209465.31488844435,257031.36430915832,191484.3955055404,171930.93488655487,208432.18592163027,147406.1410639563,463581.6458552684,247744.79742683753,327204.2765954482,182068.49589136848,217000.69449246523,193594.10151873008,343308.95839693985,311770.62834661856,180469.39862125777,274280.1388338053,225228.78691019377,190457.59515207796,195231.98521811713
2022-04-01,349382.0140570399,737583.0890741305,358044.7099225393,424702.34268233256,448940.3351663784,293794.0676627751,219618.64909422863,545753.7676168926,433320.87178081926,579320.405701507,545086.1601734491,236418.42975521987,655668.425886297,427682.1734203682,820489.1038358357,400180.44047395285,524507.2757633739,300303.8815179868,423063.8726316244,317300.5347782408,206863.64625442223,390422.45240665646,239821.35929532986,266027.4949351719,297152.2768565715,352955.633406217,290344.6115797278,490103.37302768213,270217.2413186067,394701.048456358,353190.67704489286,343311.75887181424,212163.91490353644,260974.328127214,193405.68623378078,172736.65677667843,212131.60049951499,149256.99689244738,471501.21740138717,249785.63994276602,333036.8681147052,184501.60340967122,220938.93942668498,196505.16535416557,348991.2260374809,315170.0107763147,183024.10994957955,279378.9317372642,229484.31422821153,193132.79265381768,198578.53129064865
